MSA,LAT,LON,Provider,Market Size,Number of Companies,Market Share,Defend $,Product,Exclusion,Included_In_Ranking,Provider_Ratio,Benchmark,Competitor_Ratio,Provider_Opportunity_Rank,Overall_Opportunity_Rank,Opportunity_Score,Opportunity_Category,Firm ID,Total_Weight,Number_of_Occurrences,Weighted_Average_Score
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Cadence Bank,168698481,1083,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,9,405,inf,Good,4551,8.59,1,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Centennial Bank,168698481,1083,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,10,406,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Citi,168698481,1083,0.029,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,804,78.48,17,4.295361876
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Citizens Bank,168698481,1083,0.005,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,7,306,inf,Good,4841,19.84,4,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,City National Bank of Florida,168698481,1083,0.003,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,8,346,inf,Good,821,16.64,3,4
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Dell Inc.,168698481,1083,0.022,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1046,8.32,1,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Fidelity International,168698481,1083,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1265,11.38,2,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Fifth Third Bank,168698481,1083,0.017,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,4,171,inf,Good,1273,20.8,3,4.2
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,First Horizon,168698481,1083,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,11,407,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Ford Motor,168698481,1083,0.006,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1384,8.59,1,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,HSBC,168698481,1083,0.012,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1570,5.99,1,4
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Intuit GoPayment,168698481,1083,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5877,5.58,1,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,JPMorgan,168698481,1083,0.101,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,109.18,23,4.554039201
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,PNC Bank,168698481,1083,0.045,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,44.52,8,4.137466307
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,PayPal,168698481,1083,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,62.76,10,4.162523901
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Raymond James,168698481,1083,0.071,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2654,14.58,2,4.589163237
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Regions Bank,168698481,1083,0.038,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,2,84,inf,Excellent,2665,49.55,7,4.322906155
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Seacoast Bank,168698481,1083,0.017,1423275,Credit_Cash_Management,FALSE,TRUE,0.496282233,0.095612337,5.190566917,15,676,0.192657183,Poor,6342,50.73,6,4.338655628
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,SouthState,168698481,1083,0.089,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,1,20,inf,Excellent,2879,39.67,5,4.635996975
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Synovus Financial,168698481,1083,0.012,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,5,205,inf,Good,3007,16.64,2,4
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,TD Bank,168698481,1083,0.042,3631342,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3021,64.47,11,4.502093997
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Truist,168698481,1083,0.119,1493570,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6590,72.85,10,4.203431709
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,US Bank,168698481,1083,0.006,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,37.15,9,4.774697174
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,United Community Bank,168698481,1083,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.095612337,0,6,270,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Valley National Bank,168698481,1083,0.019,174538,Credit_Cash_Management,FALSE,TRUE,0.054453428,0.095612337,0.569523028,13,540,1.755855252,Fair,3214,16.91,2,4.492016558
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Wells Fargo ,168698481,1083,0.089,139913,Credit_Cash_Management,TRUE,FALSE,0.009318733,0.095612337,0.097463714,12,505,10.26022874,Excellent,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Ameris Bank,1831179315,1082,0.008,0,Deposits,FALSE,TRUE,0,0.084351406,0,10,292,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,BMO,1831179315,1082,0.016,29259913,Deposits,TRUE,FALSE,,,,,,,,303,6.12,1,3
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Bank of America,1831179315,1082,0.131,14452687,Deposits,TRUE,FALSE,,,,,,,,4836,189.57,36,4.478029224
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,BankUnited,1831179315,1082,0.069,71394215,Deposits,FALSE,TRUE,0.565045028,0.084351406,6.698703155,14,616,0.149282626,Poor,448,26.65,4,4.365478424
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Cadence Bank,1831179315,1082,0.01,0,Deposits,FALSE,TRUE,0,0.084351406,0,6,260,inf,Good,4551,8.59,1,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Centennial Bank,1831179315,1082,0.003,0,Deposits,FALSE,TRUE,0,0.084351406,0,11,389,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Citizens Bank,1831179315,1082,0.01,0,Deposits,FALSE,TRUE,0,0.084351406,0,7,261,inf,Good,4841,19.84,4,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Fidelity International,1831179315,1082,0.005,0,Deposits,TRUE,FALSE,,,,,,,,1265,11.38,2,5
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Fifth Third Bank,1831179315,1082,0.048,0,Deposits,FALSE,TRUE,0,0.084351406,0,3,70,inf,Excellent,1273,20.8,3,4.2
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,First Horizon,1831179315,1082,0.01,0,Deposits,FALSE,TRUE,0,0.084351406,0,8,262,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,HSBC,1831179315,1082,0.011,0,Deposits,TRUE,FALSE,,,,,,,,1570,5.99,1,4
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,JPMorgan,1831179315,1082,0.065,0,Deposits,TRUE,FALSE,,,,,,,,1804,109.18,23,4.554039201
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,PNC Bank,1831179315,1082,0.026,0,Deposits,TRUE,FALSE,,,,,,,,2444,44.52,8,4.137466307
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Regions Bank,1831179315,1082,0.081,0,Deposits,FALSE,TRUE,0,0.084351406,0,2,33,inf,Excellent,2665,49.55,7,4.322906155
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Seacoast Bank,1831179315,1082,0.032,0,Deposits,FALSE,TRUE,0,0.084351406,0,4,116,inf,Excellent,6342,50.73,6,4.338655628
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,SouthState,1831179315,1082,0.097,0,Deposits,FALSE,TRUE,0,0.084351406,0,1,27,inf,Excellent,2879,39.67,5,4.635996975
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Synovus Financial,1831179315,1082,0.009,0,Deposits,FALSE,TRUE,0,0.084351406,0,9,283,inf,Good,3007,16.64,2,4
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,TD Bank,1831179315,1082,0.023,0,Deposits,TRUE,FALSE,,,,,,,,3021,64.47,11,4.502093997
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Truist,1831179315,1082,0.142,11602066,Deposits,TRUE,FALSE,,,,,,,,6590,72.85,10,4.203431709
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,United Community Bank,1831179315,1082,0.018,0,Deposits,FALSE,TRUE,0,0.084351406,0,5,191,inf,Good,,,,
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Valley National Bank,1831179315,1082,0.028,8861972,Deposits,FALSE,TRUE,0.17283889,0.084351406,2.049033898,13,553,0.488034874,Poor,3214,16.91,2,4.492016558
FL-Orlando-Kissimmee-Sanford,28.434398,-81.35606,Wells Fargo ,1831179315,1082,0.152,8559779,Deposits,TRUE,FALSE,0.030753043,0.084351406,0.364582455,12,468,2.742863751,Excellent,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Ally Bank (formerly GMAC),224824673,1401,0.027,740800,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5221,20.94,3,4.794651385
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,American Express,224824673,1401,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,171,98.97,13,4.713650601
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Authorize.Net,224824673,1401,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6030,23.03,3,4.277464177
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,BMO,224824673,1401,0.012,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,8.32,1,4
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Bank of America,224824673,1401,0.066,1657017,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,135.68,26,4.474351415
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Bank of New York Mellon,224824673,1401,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,13,445,inf,Good,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Bank of the Ozarks,224824673,1401,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,11,368,inf,Good,443,8.59,1,4
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Cadence Bank,224824673,1401,0.012,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,6,206,inf,Good,4551,8.59,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Capital One,224824673,1401,0.009,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4859,24.27,4,4.468891636
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Caterpillar Inc.,224824673,1401,0.016,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,727,6.12,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Centennial Bank,224824673,1401,0.022,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,5,141,inf,Excellent,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Citi,224824673,1401,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,804,39.96,9,4.392642643
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,CoBank,224824673,1401,0.012,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,7,207,inf,Good,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Deere & Co.,224824673,1401,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1041,14.44,2,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Divvy,224824673,1401,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Fidelity International,224824673,1401,0.016,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1265,3.06,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Fifth Third Bank,224824673,1401,0.046,3626201,Credit_Cash_Management,FALSE,TRUE,0.350630807,0.05946563,5.89636076,15,683,0.169596136,Poor,1273,33.18,5,4.815551537
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,First Horizon,224824673,1401,0.005,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,10,307,inf,Good,1360,5.58,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Flagstar,224824673,1401,0.004,805471,Credit_Cash_Management,FALSE,TRUE,0.895665708,0.05946563,15.06190566,17,710,0.066392661,Poor,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Ford Motor,224824673,1401,0.008,740800,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,GreatAmerica Financial Services,224824673,1401,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,14,446,inf,Good,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Hancock Whitney,224824673,1401,0.031,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,4,103,inf,Excellent,1583,5.58,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Intuit GoPayment,224824673,1401,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5877,14.71,2,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,JPMorgan,224824673,1401,0.074,462607,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,149.1,27,4.385446009
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Northern Trust Bank,224824673,1401,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,PNC Bank,224824673,1401,0.09,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,57.87,9,4.78434422
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,PayPal,224824673,1401,0,616,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,55.31,9,3.844693545
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Paychex Inc.,224824673,1401,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2486,7.22,2,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Regions Bank,224824673,1401,0.037,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,3,87,inf,Excellent,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Seacoast Bank,224824673,1401,0.012,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,8,208,inf,Good,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,SouthState,224824673,1401,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,12,408,inf,Good,2879,8.59,1,4
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Suncoast Schools Federal Credit Union,224824673,1401,0.006,1415944,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Synovus Financial,224824673,1401,0.009,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,9,245,inf,Good,3007,6.12,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,TD Bank,224824673,1401,0.005,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3021,25.15,6,4.496222664
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,The Bank of Tampa,224824673,1401,0.087,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,2,25,inf,Excellent,3066,25.5,3,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Truist,224824673,1401,0.089,1606633,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6590,66.05,9,4.27342922
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,US Bank,224824673,1401,0.038,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,30.05,7,4.80765391
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Valley National Bank,224824673,1401,0.149,0,Credit_Cash_Management,FALSE,TRUE,0,0.05946563,0,1,8,inf,Excellent,3214,73.76,9,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Wells Fargo ,224824673,1401,0.017,1531054,Credit_Cash_Management,TRUE,FALSE,0.400587706,0.05946563,6.736457788,16,688,0.148445968,Poor,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Western Union Co.,224824673,1401,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3914,8.32,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Worldpay,224824673,1401,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,BMO,2410278788,1401,0.008,0,Deposits,TRUE,FALSE,,,,,,,,303,8.32,1,4
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Bank of America,2410278788,1401,0.076,44975101,Deposits,TRUE,FALSE,,,,,,,,4836,135.68,26,4.474351415
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Bank of the Ozarks,2410278788,1401,0.013,0,Deposits,FALSE,TRUE,0,0.019376714,0,7,231,inf,Good,443,8.59,1,4
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Cadence Bank,2410278788,1401,0.019,0,Deposits,FALSE,TRUE,0,0.019376714,0,5,182,inf,Good,4551,8.59,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Centennial Bank,2410278788,1401,0.008,0,Deposits,FALSE,TRUE,0,0.019376714,0,8,293,inf,Good,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Fidelity International,2410278788,1401,0.006,0,Deposits,TRUE,FALSE,,,,,,,,1265,3.06,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Fifth Third Bank,2410278788,1401,0.071,17109777,Deposits,FALSE,TRUE,0.099981287,0.019376714,5.159868138,12,606,0.193803402,Poor,1273,33.18,5,4.815551537
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Hancock Whitney,2410278788,1401,0.038,0,Deposits,FALSE,TRUE,0,0.019376714,0,4,97,inf,Excellent,1583,5.58,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,JPMorgan,2410278788,1401,0.119,47685816,Deposits,TRUE,FALSE,,,,,,,,1804,149.1,27,4.385446009
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Northern Trust Bank,2410278788,1401,0.014,0,Deposits,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,PNC Bank,2410278788,1401,0.072,0,Deposits,TRUE,FALSE,,,,,,,,2444,57.87,9,4.78434422
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Paychex Inc.,2410278788,1401,0.015,0,Deposits,TRUE,FALSE,,,,,,,,2486,7.22,2,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Regions Bank,2410278788,1401,0.046,0,Deposits,FALSE,TRUE,0,0.019376714,0,3,75,inf,Excellent,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Seacoast Bank,2410278788,1401,0.016,0,Deposits,FALSE,TRUE,0,0.019376714,0,6,207,inf,Good,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,SouthState,2410278788,1401,0.006,0,Deposits,FALSE,TRUE,0,0.019376714,0,10,320,inf,Good,2879,8.59,1,4
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Suncoast Schools Federal Credit Union,2410278788,1401,0.004,8527329,Deposits,TRUE,FALSE,,,,,,,,,,,
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Synovus Financial,2410278788,1401,0.007,0,Deposits,FALSE,TRUE,0,0.019376714,0,9,303,inf,Good,3007,6.12,1,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,The Bank of Tampa,2410278788,1401,0.103,0,Deposits,FALSE,TRUE,0,0.019376714,0,2,25,inf,Excellent,3066,25.5,3,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Truist,2410278788,1401,0.162,34527572,Deposits,TRUE,FALSE,,,,,,,,6590,66.05,9,4.27342922
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,US Bank,2410278788,1401,0.049,0,Deposits,TRUE,FALSE,,,,,,,,3141,30.05,7,4.80765391
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Valley National Bank,2410278788,1401,0.106,0,Deposits,FALSE,TRUE,0,0.019376714,0,1,24,inf,Excellent,3214,73.76,9,5
FL-Tampa-St. Petersburg-Clearwater,28.120541,-82.525188,Wells Fargo ,2410278788,1401,0.018,3953403,Deposits,TRUE,FALSE,0.091123691,0.019376714,4.702742345,11,601,0.212641886,Poor,,,,
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,American Express,627577535,3627,0.011,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,171,393.87,43,4.410262269
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Ameris Bank,627577535,3627,0.031,2574472,Credit_Cash_Management,FALSE,TRUE,0.132330237,0.073601473,1.797929195,11,605,0.556195429,Fair,4504,96.4,12,4.086099585
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,BMO,627577535,3627,0.027,442318,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,28.4,5,3.629225352
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Bank of America,627577535,3627,0.11,5859478,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,373.27,62,4.21721542
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Bank of the Ozarks,627577535,3627,0.01,0,Credit_Cash_Management,FALSE,TRUE,0,0.073601473,0,4,228,inf,Good,443,39.58,4,5
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Cadence Bank,627577535,3627,0.009,730003,Credit_Cash_Management,FALSE,TRUE,0.129245296,0.073601473,1.75601508,10,602,0.569471192,Fair,4551,30.08,3,3.384308511
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Capital One,627577535,3627,0.006,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4859,117.39,21,4.118238351
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Caterpillar Inc.,627577535,3627,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Citi,627577535,3627,0.025,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,804,71.25,19,4.662035088
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,DLL,627577535,3627,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Enterprise Equipment Leasing,627577535,3627,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6113,10.53,1,5
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Fidelity International,627577535,3627,0.008,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1265,32.47,4,4.609485679
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Fifth Third Bank,627577535,3627,0.01,520924,Credit_Cash_Management,FALSE,TRUE,0.083005521,0.073601473,1.12776983,9,568,0.886705756,Fair,1273,43.57,5,4.304337847
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,First Horizon,627577535,3627,0.043,358950,Credit_Cash_Management,FALSE,TRUE,0.013301423,0.073601473,0.180722243,7,510,5.533353196,Excellent,1360,30.32,3,3.958113456
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,HSBC,627577535,3627,0.008,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1570,21.7,5,3.874654378
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Huntington National Bank,627577535,3627,0.003,0,Credit_Cash_Management,FALSE,TRUE,0,0.073601473,0,6,347,inf,Good,1676,13.89,2,4.666666667
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Intuit GoPayment,627577535,3627,0.001,46295,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5877,27.78,3,5
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,JPMorgan,627577535,3627,0.051,465190,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,260.41,49,4.272838985
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Northern Trust Bank,627577535,3627,0.019,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2351,13.57,2,4
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,PNC Bank,627577535,3627,0.017,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,123.07,22,4.342162997
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Pinnacle Bank (GA),627577535,3627,0.01,0,Credit_Cash_Management,FALSE,TRUE,0,0.073601473,0,5,229,inf,Good,6700,23.78,4,5
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Pinnacle Financial,627577535,3627,0.026,0,Credit_Cash_Management,FALSE,TRUE,0,0.073601473,0,2,117,inf,Excellent,4694,28.81,3,4.35716765
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Regions Bank,627577535,3627,0.029,4652742,Credit_Cash_Management,FALSE,TRUE,0.255648697,0.073601473,3.473418226,12,654,0.287900833,Poor,2665,65.07,10,4.838174274
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,Renasant Bank,627577535,3627,0.021,0,Credit_Cash_Management,FALSE,TRUE,0,0.073601473,0,3,148,inf,Excellent,4496,40.85,4,4.515544676
GA-Atlanta-Sandy Springs-Roswell,33.732402,-84.392848,SouthState,627577535,3627,0.042,6980118,Credit_Cash_Management,FALSE,TRUE,0.264817136,0.073601473,3.597986916,13,655,0.277933195,Poor,2879,86.27,10,4.371971717
